id;titulo;marca;preco_original;preco_atual;desconto_pct;tem_desconto;tamanho;frete_gratis;usado;vendedor;loja;subcategoria;categoria;tag
"143856951";"calça impermeável para neve unissex 10 anos";"sem  marca";80;80;0;false;"10";false;true;"vania";"@vania-b59343";"kids-roupas-menino";"infantil-roupas";""
"143522852";"bermuda trick xadrez menino 8";"trick";36;36;0;false;"8";false;true;"JESSICA";"@jeiasana";"kids-roupas-menino";"infantil-roupas";""
"143067544";"camiseta infantil psg mbappe 11 anos";"nike";198;198;0;false;"M";false;true;"luciana";"@luciana-b19563";"kids-roupas-menino";"infantil-roupas";""
"142909880";"macaquinho vermelho abstrata green";"green";39;39;0;false;"12 meses";false;true;"enjoei";"@enjoei-pro";"kids-roupas-bebe";"infantil-roupas";""
"142702385";"vestido tutu beans fly tiffany";"beans fly";65;65;0;false;"18 meses";false;true;"Isabela";"@isabmonteiro";"kids-roupas-bebe";"infantil-roupas";""
"141585507";"calça de sarja infantil bege 13/14";"pull &bear";100;100;0;false;"14";false;true;"jéssica";"@jessica-f8f845";"kids-roupas-menino";"infantil-roupas";""
"143898864";"vestido juvenil elian preto 14";"elian";80;80;0;false;"14";false;true;"beija";"@maria-7bcdc8";"kids-roupas-menina";"infantil-roupas";""
"143547486";"colete infantil ser garoto amarelo 2";"sem  marca";49;47;4.1;true;"2";false;true;"Douglas";"@karina-18347a";"kids-roupas-menino";"infantil-roupas";"4%"
"143281066";"conjunto gap e renner 2 anos";"gap";88;88;0;false;"2";false;true;"Thais";"@thais-prochnow";"kids-roupas-menino";"infantil-roupas";""
"116222116";"pijama infantil  feminino lilo e stitch";"mimos duda";60;21;65;true;"M";false;false;"faz";"@fazestilo";"kids-roupas-menina";"infantil-roupas";"65%"
"143894222";"conjunto infantil rosa 3-6 meses";"seren";35;35;0;false;"M";false;true;"lucélia";"@seren";"kids-roupas-menina";"infantil-roupas";""
"143875372";"blusa gola alta zara bege 2-3 anos";"zara";39;39;0;false;"2";false;true;"MILENA";"@milena-9d7a42";"kids-roupas-menina";"infantil-roupas";""
"143784171";"vestido junino infantil colorido 10";"sem  marca";60;60;0;false;"10";false;true;"Douglas";"@karina-18347a";"kids-roupas-menina";"infantil-roupas";""
"143567667";"blusa infantil little girl rosa com capuz";"little girl";60;58;3.3;true;"1";false;true;"letícia";"@leticia-45af99";"kids-roupas-menina";"infantil-roupas";"3%"
"143474661";"mandrião de batizado branco 3-6 meses";"europa";230;223;3;true;"3 meses";false;true;"Estefânia";"@estefania-583602";"kids-roupas-bebe";"infantil-roupas";"3%"
"143110615";"body social baby gap listrado 12 a 18m";"gap";60;60;0;false;"12 meses";false;true;"luana";"@luanamc";"kids-roupas-bebe";"infantil-roupas";""
"143091084";"conjunto carters 6 meses";"carters";60;40;33.3;true;"6 meses";false;true;"taisy";"@taisy-a7a367";"kids-roupas-bebe";"infantil-roupas";"33%"
"142287039";"camisa infantil rosa linho 2/3";"zara";44;36;18.2;true;"3";false;true;"Juliana";"@juliana-9ae7a1";"kids-roupas-menino";"infantil-roupas";"18%"
"140592687";"vestido infantil carters joaninhas";"carters";65;50;23.1;true;"1";false;false;"Claudia";"@eunice-31";"kids-roupas-menina";"infantil-roupas";"23%"
"138915204";"blusa de frio zara boys azul e amarela";"zara";150;110;26.7;true;"13";false;true;"milena";"@milena-04b207";"kids-roupas-menino";"infantil-roupas";"barateou"
"143547097";"calça moletom yearp amarela 10";"yearp";50;48;4;true;"10";false;false;"Douglas";"@karina-18347a";"kids-roupas-menino";"infantil-roupas";"4%"
"142978127";"legging decathlon menina 10-11 anos";"décathlon";60;57;5;true;"10";false;true;"JESSICA";"@jeiasana";"kids-roupas-menina";"infantil-roupas";"5%"
"143894129";"conjunto infantil gap 02";"gap";100;100;0;false;"2";false;true;"lucélia";"@seren";"kids-roupas-menina";"infantil-roupas";""
"143546193";"calça moletom infantil camuflada 8";"sem  marca";30;29;3.3;true;"8";false;true;"Douglas";"@karina-18347a";"kids-roupas-menino";"infantil-roupas";"3%"
"143546300";"cardigan infantil zara rosa";"sem  marca";35;33;5.7;true;"5";false;true;"Douglas";"@karina-18347a";"kids-roupas-menina";"infantil-roupas";"6%"
"143894377";"conjunto infantil nina cinza e azul 6";"nina";25;25;0;false;"6";false;true;"lucélia";"@seren";"kids-roupas-menina";"infantil-roupas";""
"142985332";"legging charpey rosa 16";"charpey";129;122;5.4;true;"16";false;false;"JESSICA";"@jeiasana";"kids-roupas-menina";"infantil-roupas";"barateou"
"142069900";"casaco have fun infantil 8 anos";"have fun";45;37;17.8;true;"8";false;true;"JESSICA";"@jeiasana";"kids-roupas-menina";"infantil-roupas";"barateou"
"143808604";"conjunto junino";"feito em ateliê.";175;175;0;false;"7";false;true;"larissa";"@larissa-3b434f";"kids-roupas-menina";"infantil-roupas";""
"143646653";"bermuda infantil acetinada, kronborg, tamanho 6";"kronborg";47;47;0;false;"6";false;true;"leonardo";"@leonardo-89bebf";"kids-roupas-menino";"infantil-roupas";""
"143492580";"colete infantil fuzarka de pelinhos marrom tam 8 anos lindo";"fuzarka";79;79;0;false;"8";false;true;"Gabriela";"@gabriela-a1c221";"kids-roupas-menina";"infantil-roupas";""
"143366339";"moletom baby way bege 6 a 9 meses";"baby way";39;37;5.1;true;"G";false;true;"lucca";"@lucca-19d684";"kids-roupas-menina";"infantil-roupas";"5%"
"143256386";"trio de bodies teddy boom";"teddy boom .";60;60;0;false;"P";false;true;"Lojinha";"@natana-6d4b68";"kids-roupas-menina";"infantil-roupas";""
"142970048";"conjunto carters bebê 3m";"carters";99;99;0;false;"P";false;false;"chiklets";"@chikletskid";"kids-roupas-menina";"infantil-roupas";""
"142365443";"blusa infantil nic verde";"nic";10;9;10;true;"6";false;true;"solange";"@solange-bbb474";"kids-roupas-menino";"infantil-roupas";"10%"
"143367576";"blusa jordan infantil preta 12 meses";"jordan";99;99;0;false;"1";false;true;"luciana";"@luciana-a490da";"kids-roupas-menino";"infantil-roupas";""
"143302954";"colete infantil poim branco estrelas";"póim.";70;70;0;false;"3";false;true;"carla";"@carla-5f0c07";"kids-roupas-menina";"infantil-roupas";""
"142900689";"casaco epk oncinha 18 meses";"epk";99;89;10.1;true;"18 meses";false;true;"JESSICA";"@jeiasana";"kids-roupas-bebe";"infantil-roupas";"barateou"
"142385804";"moletom old navy active preto 8 anos";"old navy";79;79;0;false;"8";false;true;"Juliana";"@juliana-53e844";"kids-roupas-menino";"infantil-roupas";""
"140408510";"kit com 3 peças bebê macacão longo e conjunto longo carter's - tamanho 9 meses";"carters";90;72;20;true;"9 meses";false;true;"Lucas";"@lucas-14c71e";"kids-roupas-bebe";"infantil-roupas";"20%"
"139484284";"shorts saia preto tricô zara";"zara";40;40;0;false;"9";false;true;"fernanda";"@fernanda-berendt";"kids-roupas-menina";"infantil-roupas";""
"142362085";"jaqueta infantil azul dupla face";"sem  marca";40;40;0;false;"4";false;true;"claudete";"@claudete-a15e18";"kids-roupas-menino";"infantil-roupas";""
"143948240";"kit 4 peças tommy hilfiger menina 6-7 anos";"tommy hilfiger";48;48;0;false;"P";false;true;"Maurício";"@mauricio-50c0c1";"kids-roupas-menina";"infantil-roupas";""
"143828665";"moletom gap kids amarelo com capuz";"gap";100;100;0;false;"12";false;true;"Nicole";"@nicole-c86e05";"kids-roupas-menina";"infantil-roupas";""
"143531651";"macacão h&amp;m listrado baby 3/6 meses";"h&m";59;59;0;false;"3 meses";false;true;"JESSICA";"@jeiasana";"kids-roupas-bebe";"infantil-roupas";""
"141445676";"calça infantil absolute jeans bege estilosa e confortável";"absulute jeans";40;28;30;true;"6";false;true;"eloiza";"@eloiza-7f9dfc";"kids-roupas-menino";"infantil-roupas";"30%"
"143948237";"vestido junino rosa e branco";"caipira";65;65;0;false;"6";false;true;"sandra";"@sanra-bda22e";"kids-roupas-menina";"infantil-roupas";""
"142401638";"body baby minnie disney rosa 9-12 meses";"disney";35;31;11.4;true;"9 meses";false;true;"JESSICA";"@jeiasana";"kids-roupas-bebe";"infantil-roupas";"barateou"
"143856951";"calça impermeável para neve unissex 10 anos";"sem  marca";80;80;0;false;"10";false;true;"vania";"@vania-b59343";"kids-roupas-menino";"infantil-roupas";""
"143522852";"bermuda trick xadrez menino 8";"trick";36;36;0;false;"8";false;true;"JESSICA";"@jeiasana";"kids-roupas-menino";"infantil-roupas";""
"143067544";"camiseta infantil psg mbappe 11 anos";"nike";198;198;0;false;"M";false;true;"luciana";"@luciana-b19563";"kids-roupas-menino";"infantil-roupas";""
"142909880";"macaquinho vermelho abstrata green";"green";39;39;0;false;"12 meses";false;true;"enjoei";"@enjoei-pro";"kids-roupas-bebe";"infantil-roupas";""
"142702385";"vestido tutu beans fly tiffany";"beans fly";65;65;0;false;"18 meses";false;true;"Isabela";"@isabmonteiro";"kids-roupas-bebe";"infantil-roupas";""
"141585507";"calça de sarja infantil bege 13/14";"pull &bear";100;100;0;false;"14";false;true;"jéssica";"@jessica-f8f845";"kids-roupas-menino";"infantil-roupas";""
"143898864";"vestido juvenil elian preto 14";"elian";80;80;0;false;"14";false;true;"beija";"@maria-7bcdc8";"kids-roupas-menina";"infantil-roupas";""
